LifeNumber;LactationNumber;CalvingDate;DryOffDate;InseminationNumber;InseminationDate;PregnancyCheckDate;CheckResult;
NL 523227773;4;6-5-2014;28-5-2015 14:59:00;2;1-10-2014 17:00:00;;;
NL 523227773;4;6-5-2014;28-5-2015 14:59:00;3;21-10-2014 17:00:00;3-4-2015;Pregnant;
NL 523227773;5;4-8-2015;4-8-2016 14:55:00;1;28-9-2015 15:00:00;;;
NL 523227773;5;4-8-2015;4-8-2016 14:55:00;2;11-1-2016 16:00:00;15-6-2016;Pregnant;
NL 523227773;6;3-10-2016;;1;10-12-2016 16:00:00;8-3-2017;Not Pregnant;
NL 523227773;6;3-10-2016;;2;11-3-2017 9:00:00;;;
NL 523227773;6;3-10-2016;;3;31-3-2017 16:00:00;;;
NL 523227773;6;3-10-2016;;4;21-4-2017 14:00:00;;;
NL 523227773;6;3-10-2016;;5;25-6-2017 14:00:00;;;
NL 523227773;6;3-10-2016;;6;17-7-2017 7:00:00;;;
NL 523227773;6;3-10-2016;;7;31-8-2017 13:00:00;;;
NL 523427830;4;20-1-2014;10-11-2014 14:39:00;1;28-3-2014 16:00:00;3-7-2014;Pregnant;
NL 523427830;5;6-1-2015;;;;;;
NL 523627865;4;30-9-2014;21-9-2015 14:43:00;1;27-1-2015 8:00:00;13-8-2015;Pregnant;
NL 523627865;5;3-11-2015;4-11-2016 14:23:00;1;12-3-2016 15:00:00;11-8-2016;Pregnant;
NL 523627865;6;14-12-2016;12-10-2017 16:23:00;1;10-2-2017 14:00:00;24-5-2017;Pregnant;
NL 523727855;4;2-3-2014;6-1-2015 14:30:00;1;28-8-2014 16:00:00;22-10-2014;Pregnant;
NL 523727855;4;2-3-2014;6-1-2015 14:30:00;1;28-8-2014 16:00:00;18-12-2014;Not Pregnant;
NL 523727855;4;2-3-2014;6-1-2015 14:30:00;1;28-8-2014 16:00:00;19-12-2014;Keep open;
NL 523727994;4;20-3-2014;24-4-2015 15:23:00;1;18-5-2014 7:00:00;;;
NL 523727994;4;20-3-2014;24-4-2015 15:23:00;2;3-9-2014 15:00:00;22-10-2014;Pregnant;
NL 523727994;5;4-6-2015;24-5-2016 14:07:00;1;3-10-2015 14:00:00;20-1-2016;Pregnant;
NL 523727994;6;12-7-2016;;1;4-12-2016 14:00:00;;;
NL 523727994;6;12-7-2016;;2;17-1-2017 17:00:00;;;
NL 523728005;5;27-10-2014;3-5-2016 15:48:00;1;19-5-2015 16:00:00;;;
NL 523728005;5;27-10-2014;3-5-2016 15:48:00;2;29-8-2015 13:00:00;8-12-2015;Pregnant;
NL 523728005;6;19-6-2016;;1;4-12-2016 14:00:00;;;
NL 523728005;6;19-6-2016;;2;26-12-2016 16:00:00;;;
NL 523728005;6;19-6-2016;;3;16-1-2017 7:00:00;;;
NL 523728005;6;19-6-2016;;4;28-1-2017 8:00:00;5-4-2017;Not Pregnant;
NL 523728005;6;19-6-2016;;5;24-4-2017 14:00:00;;;
NL 523728005;6;19-6-2016;;6;10-7-2017 15:00:00;;;
NL 523728005;6;19-6-2016;;7;15-7-2017 14:00:00;7-9-2017;Not Pregnant;
NL 523728005;6;19-6-2016;;8;27-9-2017 15:00:00;;;
NL 523827883;5;25-6-2015;25-8-2015 7:22:00;;;;;
NL 524227921;5;5-1-2015;2-11-2015 15:40:00;1;31-3-2015 15:00:00;13-5-2015;Pregnant;
NL 524227921;6;12-11-2015;11-8-2016 16:40:00;1;26-12-2015 8:00:00;;;
NL 524227921;6;12-11-2015;11-8-2016 16:40:00;2;8-2-2016 8:00:00;15-6-2016;Pregnant;
NL 524227921;7;10-11-2016;;1;30-4-2017 17:00:00;;;
NL 524227921;7;10-11-2016;;2;22-5-2017 7:00:00;;;
NL 524227921;7;10-11-2016;;3;12-6-2017 16:00:00;;;
NL 524227921;7;10-11-2016;;4;27-7-2017 6:00:00;7-9-2017;Pregnant;
NL 524727933;5;26-8-2014;16-7-2015 8:32:00;1;8-12-2014 16:00:00;12-7-2015;Pregnant;
NL 524727933;6;15-9-2015;13-10-2016 14:12:00;1;23-12-2015 8:00:00;;;
NL 524727933;6;15-9-2015;13-10-2016 14:12:00;2;5-2-2016 16:00:00;;;
NL 524727933;6;15-9-2015;13-10-2016 14:12:00;3;27-2-2016 15:00:00;15-6-2016;Pregnant;
NL 524727933;7;5-12-2016;;;;;;
NL 524827947;4;5-5-2014;1-5-2015 15:21:00;1;9-9-2014 16:00:00;22-10-2014;Pregnant;
NL 524827947;5;15-6-2015;22-6-2016 15:20:00;1;12-12-2015 17:00:00;24-3-2016;Pregnant;
NL 524827947;6;17-9-2016;25-10-2016 7:11:00;;;;;
NL 538930033;3;17-1-2014;8-10-2014 16:22:00;1;24-3-2014 13:00:00;3-7-2014;Pregnant;
NL 538930033;4;30-12-2014;29-9-2015 15:10:00;1;5-3-2015 16:00:00;13-5-2015;Pregnant;
NL 538930033;5;13-12-2015;21-9-2016 6:49:00;1;3-2-2016 7:00:00;15-6-2016;Pregnant;
NL 538930033;6;29-10-2016;;;;;;
NL 538930040;3;24-12-2014;;1;5-3-2015 16:00:00;;;
NL 538930040;3;24-12-2014;;2;26-3-2015 7:00:00;13-5-2015;Pregnant;
NL 538930040;4;10-11-2015;;1;21-12-2015 7:00:00;;;
NL 538930064;4;4-3-2015;10-3-2016 13:59:00;1;3-5-2015 17:00:00;;;
NL 538930064;4;4-3-2015;10-3-2016 13:59:00;2;1-7-2015 8:00:00;;;
NL 538930064;4;4-3-2015;10-3-2016 13:59:00;3;22-7-2015 21:00:00;9-11-2015;Pregnant;
NL 538930064;5;1-5-2016;10-1-2017 13:51:00;1;12-7-2016 7:00:00;17-11-2016;Pregnant;
NL 538930064;6;18-4-2017;;;;;;
NL 538930071;4;11-11-2014;30-10-2015 13:49:00;1;3-4-2015 16:00:00;13-5-2015;Pregnant;
NL 538930071;5;9-1-2016;28-10-2016 15:14:00;1;9-3-2016 7:00:00;11-8-2016;Pregnant;
NL 538930071;6;9-12-2016;;1;22-2-2017 7:00:00;;;
NL 538930095;4;20-1-2015;15-12-2015 16:01:00;1;11-5-2015 16:00:00;23-9-2015;Pregnant;
NL 538930095;5;13-2-2016;;1;31-5-2016 7:00:00;;;
NL 538930095;5;13-2-2016;;2;16-7-2016 16:00:00;;;
NL 538930095;5;13-2-2016;;3;8-9-2016 7:00:00;;;
NL 538930095;5;13-2-2016;;4;21-10-2016 8:00:00;20-1-2017;Not Pregnant;
NL 538930095;5;13-2-2016;;5;16-2-2017 7:00:00;;;
NL 538930095;5;13-2-2016;;6;9-3-2017 7:00:00;;;
NL 538930095;5;13-2-2016;;7;29-3-2017 16:00:00;;;
NL 538930127;4;26-1-2015;27-11-2015 15:51:00;1;30-3-2015 7:00:00;13-5-2015;Pregnant;
NL 538930127;5;23-12-2015;27-10-2016 9:04:00;1;15-2-2016 7:00:00;;;
NL 538930127;5;23-12-2015;27-10-2016 9:04:00;2;9-3-2016 7:00:00;11-8-2016;Pregnant;
NL 538930127;6;20-12-2016;;;;;;
NL 538930134;3;23-5-2014;6-5-2016 14:55:00;1;28-8-2014 16:00:00;;;
NL 538930134;3;23-5-2014;6-5-2016 14:55:00;2;17-9-2014 15:00:00;9-10-2014;Not Pregnant;
NL 538930134;3;23-5-2014;6-5-2016 14:55:00;3;31-10-2014 17:00:00;;;
NL 538930134;3;23-5-2014;6-5-2016 14:55:00;4;23-11-2014 15:00:00;;;
NL 538930134;3;23-5-2014;6-5-2016 14:55:00;5;17-12-2014 7:00:00;;;
NL 538930134;3;23-5-2014;6-5-2016 14:55:00;6;8-1-2015 8:00:00;;;
NL 538930134;3;23-5-2014;6-5-2016 14:55:00;7;25-2-2015 16:00:00;;;
NL 538930134;3;23-5-2014;6-5-2016 14:55:00;8;3-4-2015 7:00:00;13-5-2015;Not Pregnant;
NL 538930134;3;23-5-2014;6-5-2016 14:55:00;9;18-5-2015 16:00:00;;;
NL 538930134;3;23-5-2014;6-5-2016 14:55:00;10;7-6-2015 8:00:00;;;
NL 538930134;3;23-5-2014;6-5-2016 14:55:00;11;18-7-2015 9:00:00;;;
NL 538930134;3;23-5-2014;6-5-2016 14:55:00;12;7-8-2015 16:00:00;;;
NL 538930134;3;23-5-2014;6-5-2016 14:55:00;13;21-9-2015 17:00:00;20-1-2016;Pregnant;
NL 538930134;4;26-6-2016;;1;8-10-2016 9:00:00;;;
NL 538930134;4;26-6-2016;;2;29-10-2016 16:00:00;;;
NL 538930134;4;26-6-2016;;3;22-11-2016 7:00:00;;;
NL 538930134;4;26-6-2016;;4;5-1-2017 15:00:00;;;
NL 538930134;4;26-6-2016;;5;27-1-2017 16:00:00;;;
NL 538930134;4;26-6-2016;;6;19-2-2017 17:00:00;;;
NL 538930141;3;27-1-2014;17-2-2015 16:17:00;1;19-5-2014 16:00:00;;;
NL 538930141;3;27-1-2014;17-2-2015 16:17:00;2;7-7-2014 7:00:00;11-9-2014;Pregnant;
NL 538930141;4;17-4-2015;;1;3-9-2015 16:00:00;;;
NL 538930158;3;20-10-2014;21-9-2015 14:42:00;1;26-1-2015 14:00:00;12-7-2015;Pregnant;
NL 538930158;4;3-11-2015;28-10-2016 15:14:00;1;6-1-2016 16:00:00;;;
NL 538930158;4;3-11-2015;28-10-2016 15:14:00;2;16-2-2016 17:00:00;;;
NL 538930158;4;3-11-2015;28-10-2016 15:14:00;3;10-3-2016 16:00:00;11-8-2016;Pregnant;
NL 538930158;5;16-12-2016;20-10-2017 15:44:00;1;4-2-2017 18:00:00;;;
NL 538930158;5;16-12-2016;20-10-2017 15:44:00;2;25-2-2017 14:00:00;7-6-2017;Pregnant;
NL 538930165;3;22-1-2014;17-2-2015 16:18:00;1;1-5-2014 16:00:00;;;
NL 538930165;3;22-1-2014;17-2-2015 16:18:00;2;5-7-2014 16:00:00;11-9-2014;Pregnant;
NL 538930165;4;7-4-2015;;;;;;
NL 538930172;3;25-1-2014;28-11-2014 16:26:00;1;9-4-2014 16:00:00;26-11-2014;Pregnant;
NL 538930172;4;12-1-2015;;1;18-5-2015 7:00:00;23-9-2015;Pregnant;
NL 538930172;5;20-12-2015;24-11-2016 16:18:00;1;1-4-2016 16:00:00;;;
NL 538930172;5;20-12-2015;24-11-2016 16:18:00;2;19-5-2016 7:00:00;;;
NL 538930172;5;20-12-2015;24-11-2016 16:18:00;3;17-6-2016 13:00:00;24-8-2016;Pregnant;
NL 538930172;6;25-3-2017;;;;;;
NL 538930189;3;20-3-2014;27-3-2015 8:20:00;1;15-8-2014 7:00:00;;;
NL 538930189;3;20-3-2014;27-3-2015 8:20:00;2;9-9-2014 8:00:00;25-11-2014;Pregnant;
NL 538930189;3;20-3-2014;27-3-2015 8:20:00;2;9-9-2014 8:00:00;26-11-2014;Pregnant;
NL 538930189;4;15-6-2015;;;;;;
NL 538930196;3;4-2-2014;9-1-2015 15:56:00;1;20-5-2014 7:00:00;26-11-2014;Pregnant;
NL 538930196;4;5-3-2015;3-10-2016 16:44:00;1;5-6-2015 21:00:00;;;
NL 538930196;4;5-3-2015;3-10-2016 16:44:00;2;26-6-2015 17:00:00;;;
NL 538930196;4;5-3-2015;3-10-2016 16:44:00;3;14-8-2015 8:00:00;;;
NL 538930196;4;5-3-2015;3-10-2016 16:44:00;4;25-9-2015 15:00:00;;;
NL 538930196;4;5-3-2015;3-10-2016 16:44:00;5;8-12-2015 7:00:00;;;
NL 538930196;4;5-3-2015;3-10-2016 16:44:00;6;24-3-2016 9:00:00;;;
NL 538930196;4;5-3-2015;3-10-2016 16:44:00;7;15-4-2016 16:00:00;24-8-2016;Pregnant;
NL 538930211;3;23-4-2014;24-4-2015 15:22:00;1;26-7-2014 9:00:00;;;
NL 538930211;3;23-4-2014;24-4-2015 15:22:00;2;23-8-2014 16:00:00;22-10-2014;Pregnant;
NL 538930211;4;16-6-2015;;;;;;
NL 538930228;3;2-4-2014;27-3-2015 8:20:00;1;26-6-2014 15:00:00;;;
NL 538930228;3;2-4-2014;27-3-2015 8:20:00;2;7-8-2014 7:00:00;11-9-2014;Pregnant;
NL 538930228;4;18-5-2015;22-8-2016 7:52:00;1;17-7-2015 21:00:00;;;
NL 538930228;4;18-5-2015;22-8-2016 7:52:00;2;3-9-2015 16:00:00;;;
NL 538930228;4;18-5-2015;22-8-2016 7:52:00;3;18-9-2015 15:00:00;;;
NL 538930228;4;18-5-2015;22-8-2016 7:52:00;4;20-11-2015 16:00:00;;;
NL 538930228;4;18-5-2015;22-8-2016 7:52:00;5;12-12-2015 17:00:00;;;
NL 538930228;4;18-5-2015;22-8-2016 7:52:00;6;2-1-2016 18:00:00;;;
NL 538930228;4;18-5-2015;22-8-2016 7:52:00;7;25-1-2016 7:00:00;;;
NL 538930228;4;18-5-2015;22-8-2016 7:52:00;8;15-2-2016 14:00:00;15-6-2016;Pregnant;
NL 538930228;5;21-11-2016;;1;26-1-2017 7:00:00;;;
NL 538930228;5;21-11-2016;;2;21-2-2017 7:00:00;;;
NL 538930228;5;21-11-2016;;3;24-4-2017 14:00:00;;;
NL 538930228;5;21-11-2016;;4;16-5-2017 14:00:00;;;
NL 538930228;5;21-11-2016;;5;7-6-2017 8:00:00;;;
NL 538930228;5;21-11-2016;;6;10-7-2017 14:00:00;7-9-2017;Not Pregnant;
NL 538930228;5;21-11-2016;;7;15-9-2017 8:00:00;;;
NL 538930228;5;21-11-2016;;8;6-10-2017 8:00:00;;;
NL 538930242;3;18-3-2014;1-5-2015 15:20:00;1;18-5-2014 7:00:00;;;
NL 538930242;3;18-3-2014;1-5-2015 15:20:00;2;16-6-2014 7:00:00;;;
NL 538930242;3;18-3-2014;1-5-2015 15:20:00;3;6-7-2014 17:00:00;;;
NL 538930242;3;18-3-2014;1-5-2015 15:20:00;4;26-7-2014 9:00:00;;;
NL 538930242;3;18-3-2014;1-5-2015 15:20:00;5;2-8-2014 16:00:00;;;
NL 538930242;3;18-3-2014;1-5-2015 15:20:00;6;2-9-2014 17:00:00;22-10-2014;Pregnant;
NL 538930242;4;16-6-2015;;1;8-8-2015 14:00:00;8-12-2015;Not Pregnant;
NL 538930259;3;21-4-2014;;;;;;
NL 538930266;3;16-8-2014;21-11-2014 15:13:00;1;25-10-2014 9:00:00;;;
NL 538930297;4;29-10-2014;16-10-2015 14:46:00;1;25-2-2015 16:00:00;13-5-2015;Pregnant;
NL 538930297;5;24-11-2015;29-8-2016 15:21:00;1;1-2-2016 7:00:00;15-6-2016;Pregnant;
NL 538930297;6;5-11-2016;;;;;;
NL 538930305;3;4-9-2014;21-9-2015 14:43:00;1;3-11-2014 16:00:00;;;
NL 538930305;3;4-9-2014;21-9-2015 14:43:00;2;26-11-2014 15:00:00;;;
NL 538930305;3;4-9-2014;21-9-2015 14:43:00;3;12-1-2015 8:00:00;;;
NL 538930305;3;4-9-2014;21-9-2015 14:43:00;4;3-2-2015 7:00:00;13-5-2015;Pregnant;
NL 538930305;4;9-11-2015;27-10-2016 9:03:00;1;16-1-2016 16:00:00;;;
NL 538930305;4;9-11-2015;27-10-2016 9:03:00;2;8-2-2016 8:00:00;;;
NL 538930305;4;9-11-2015;27-10-2016 9:03:00;3;2-3-2016 16:00:00;15-6-2016;Pregnant;
NL 538930305;5;17-12-2016;;;;;;
NL 538930343;3;14-8-2014;6-7-2015 14:24:00;1;3-11-2014 7:00:00;12-3-2015;Pregnant;
NL 538930343;4;18-8-2015;16-8-2016 15:35:00;1;8-10-2015 16:00:00;;;
NL 538930343;4;18-8-2015;16-8-2016 15:35:00;2;19-11-2015 16:00:00;;;
NL 538930343;4;18-8-2015;16-8-2016 15:35:00;3;12-12-2015 17:00:00;24-3-2016;Pregnant;
NL 538930343;5;19-9-2016;;1;4-1-2017 17:00:00;8-3-2017;Not Pregnant;
NL 538930343;5;19-9-2016;;2;21-3-2017 7:00:00;7-6-2017;Pregnant;
NL 538930343;5;19-9-2016;;2;21-3-2017 7:00:00;5-9-2017;Abortion;
NL 538930343;5;19-9-2016;;2;21-3-2017 7:00:00;3-10-2017;Keep open;
NL 538930367;3;8-5-2014;8-4-2015 17:04:00;1;3-11-2014 16:00:00;12-3-2015;Pregnant;
NL 538930367;4;15-8-2015;13-7-2016 14:16:00;1;13-10-2015 7:00:00;;;
NL 538930367;4;15-8-2015;13-7-2016 14:16:00;2;3-11-2015 17:00:00;;;
NL 538930367;4;15-8-2015;13-7-2016 14:16:00;3;26-11-2015 16:00:00;24-3-2016;Pregnant;
NL 538930367;5;6-9-2016;;1;7-12-2016 16:00:00;8-3-2017;Not Pregnant;
NL 538930374;3;25-3-2014;27-1-2015 16:20:00;1;6-7-2014 17:00:00;;;
NL 538930374;3;25-3-2014;27-1-2015 16:20:00;2;31-7-2014 14:00:00;11-9-2014;Pregnant;
NL 538930374;4;28-4-2015;2-11-2015 16:55:00;1;3-8-2015 7:00:00;8-12-2015;Not Pregnant;
NL 538930398;3;18-4-2014;12-3-2015 16:06:00;1;29-7-2014 16:00:00;11-9-2014;Pregnant;
NL 538930398;4;11-5-2015;12-11-2015 8:53:00;1;13-9-2015 13:00:00;8-12-2015;Pregnant;
NL 538930398;5;19-6-2016;13-4-2017 14:21:00;1;22-8-2016 6:00:00;17-11-2016;Pregnant;
NL 538930398;6;10-6-2017;;1;29-8-2017 16:00:00;;;
NL 538930420;3;17-7-2014;28-5-2015 14:59:00;1;11-10-2014 15:00:00;26-11-2014;Pregnant;
NL 538930420;4;23-7-2015;10-5-2016 15:19:00;1;9-11-2015 16:00:00;24-2-2016;Pregnant;
NL 538930420;5;16-8-2016;;1;10-12-2016 16:00:00;;;
NL 538930468;3;22-9-2014;30-10-2015 13:50:00;1;28-11-2014 7:00:00;;;
NL 538930468;3;22-9-2014;30-10-2015 13:50:00;2;10-3-2015 17:00:00;13-8-2015;Pregnant;
NL 538930468;4;12-11-2015;21-12-2016 15:20:00;1;8-2-2016 8:00:00;;;
NL 538930468;4;12-11-2015;21-12-2016 15:20:00;2;5-3-2016 17:00:00;;;
NL 538930468;4;12-11-2015;21-12-2016 15:20:00;3;25-4-2016 16:00:00;;;
NL 538930468;4;12-11-2015;21-12-2016 15:20:00;4;21-5-2016 16:00:00;;;
NL 538930468;4;12-11-2015;21-12-2016 15:20:00;5;12-7-2016 17:00:00;28-9-2016;Pregnant;
NL 538930468;5;5-5-2017;;;;;;
NL 538930475;3;21-10-2014;24-8-2015 14:59:00;1;27-12-2014 14:00:00;22-4-2015;Pregnant;
NL 538930475;4;13-10-2015;11-12-2015 8:47:00;;;;;
NL 569731018;3;19-6-2014;6-7-2015 14:24:00;1;9-11-2014 15:00:00;17-3-2015;Pregnant;
NL 569731018;4;26-8-2015;8-11-2016 17:00:00;1;24-3-2016 16:00:00;23-8-2016;Pregnant;
NL 569731025;3;2-7-2015;;1;3-9-2015 16:00:00;;;
NL 569731025;3;2-7-2015;;2;22-10-2015 17:00:00;;;
NL 569731032;3;13-11-2014;29-9-2015 15:09:00;1;6-2-2015 7:00:00;13-8-2015;Pregnant;
NL 569731032;4;11-11-2015;28-10-2016 15:14:00;1;11-3-2016 16:00:00;11-8-2016;Pregnant;
NL 569731032;5;24-12-2016;9-11-2017 17:03:00;1;15-3-2017 15:00:00;7-6-2017;Pregnant;
NL 569731063;3;16-2-2015;;1;12-5-2015 17:00:00;23-9-2015;Pregnant;
NL 569731063;3;16-2-2015;;1;12-5-2015 17:00:00;13-11-2015;Abortion;
NL 569731063;4;19-11-2015 12:01:00;19-9-2016 13:58:00;1;14-12-2015 8:00:00;;;
NL 569731063;4;19-11-2015 12:01:00;19-9-2016 13:58:00;2;10-1-2016 9:00:00;;;
NL 569731063;4;19-11-2015 12:01:00;19-9-2016 13:58:00;3;18-2-2016 14:00:00;15-6-2016;Pregnant;
NL 569731063;5;29-11-2016;;;;;;
NL 569731087;3;4-9-2014;;1;17-11-2014 8:00:00;;;
NL 569731087;3;4-9-2014;;2;4-2-2015 7:00:00;;;
NL 569731087;3;4-9-2014;;3;21-3-2015 22:00:00;13-5-2015;Pregnant;
NL 569731087;4;7-11-2015;;;;;;
NL 569731126;3;22-7-2014;19-5-2015 15:07:00;1;26-9-2014 16:00:00;22-10-2014;Pregnant;
NL 569731126;4;9-7-2015;11-7-2016 16:49:00;1;25-9-2015 15:00:00;;;
NL 569731126;4;9-7-2015;11-7-2016 16:49:00;2;18-10-2015 17:00:00;;;
NL 569731126;4;9-7-2015;11-7-2016 16:49:00;3;5-12-2015 15:00:00;;;
NL 569731126;4;9-7-2015;11-7-2016 16:49:00;4;28-12-2015 14:00:00;15-6-2016;Pregnant;
NL 569731126;5;27-9-2016;;1;5-4-2017 16:00:00;;;
NL 569731126;5;27-9-2016;;2;20-5-2017 14:00:00;;;
NL 569731126;5;27-9-2016;;3;11-6-2017 15:00:00;;;
NL 569731126;5;27-9-2016;;4;27-7-2017 6:00:00;;;
NL 569731126;5;27-9-2016;;5;18-8-2017 7:00:00;;;
NL 569731140;3;31-12-2014;;1;25-2-2015 16:00:00;;;
NL 569731140;3;31-12-2014;;2;14-4-2015 16:00:00;;;
NL 569731140;3;31-12-2014;;3;6-5-2015 16:00:00;23-9-2015;Pregnant;
NL 569731140;3;31-12-2014;;3;6-5-2015 16:00:00;17-11-2015;Abortion;
NL 569731140;4;19-11-2015 12:01:00;14-7-2016 7:05:00;4;26-12-2015 7:00:00;15-6-2016;Pregnant;
NL 569731140;5;4-10-2016;28-9-2017 15:11:00;1;8-2-2017 7:00:00;24-5-2017;Pregnant;
NL 569731140;6;11-11-2017;;;;;;
NL 569731203;3;18-12-2014;8-3-2016 16:36:00;1;15-5-2015 15:00:00;;;
NL 569731203;3;18-12-2014;8-3-2016 16:36:00;2;7-6-2015 8:00:00;;;
NL 569731203;3;18-12-2014;8-3-2016 16:36:00;3;20-7-2015 20:00:00;9-11-2015;Pregnant;
NL 569731203;4;21-4-2016;;1;23-6-2016 8:00:00;;;
NL 569731203;4;21-4-2016;;2;26-8-2016 13:00:00;;;
NL 569731234;3;24-10-2014;24-9-2015 14:29:00;1;3-1-2015 7:00:00;;;
NL 569731234;3;24-10-2014;24-9-2015 14:29:00;2;27-1-2015 8:00:00;;;
NL 569731234;3;24-10-2014;24-9-2015 14:29:00;3;18-2-2015 7:00:00;13-8-2015;Pregnant;
NL 569731234;4;30-11-2015;14-7-2016 15:47:00;1;7-4-2016 16:00:00;14-7-2016;Pregnant;
NL 569731234;5;21-1-2017;;1;29-3-2017 16:00:00;7-6-2017;Not Pregnant;
NL 569731234;5;21-1-2017;;2;10-6-2017 16:00:00;;;
NL 569731234;5;21-1-2017;;3;3-7-2017 13:00:00;7-9-2017;Pregnant;
NL 583201636;0;10-11-2014;;1;20-2-2016;;;
NL 583201636;0;10-11-2014;;2;2-5-2016;;;
NL 583201636;1;16-11-2016;15-9-2017 7:06:00;1;21-1-2017 7:00:00;24-5-2017;Pregnant;
NL 583201636;2;29-10-2017;;;;;;
NL 583201650;0;24-11-2014;;1;20-3-2016;29-11-2016;Pregnant;
NL 583201650;1;16-12-2016;;1;2-5-2017 14:00:00;;;
NL 583201650;1;16-12-2016;;2;22-5-2017 7:00:00;;;
NL 583201650;1;16-12-2016;;3;12-6-2017 16:00:00;;;
NL 583201650;1;16-12-2016;;4;4-7-2017 17:00:00;;;
NL 583201650;1;16-12-2016;;5;27-7-2017 6:00:00;7-9-2017;Pregnant;
NL 583201667;0;24-11-2014;;1;15-3-2016;29-11-2016;Pregnant;
NL 583201667;1;13-12-2016;;1;30-3-2017 16:00:00;7-6-2017;Pregnant;
NL 606204556;0;14-3-2016;;1;7-7-2017 16:00:00;;;
NL 612975327;0;11-6-2014;;1;25-4-2016;;;
NL 612975327;0;11-6-2014;;2;19-5-2016;15-12-2016;Pregnant;
NL 612975327;1;18-12-2016;;;;;;
NL 622047319;0;5-9-2015;;;;;;
NL 631573070;0;4-9-2016;;1;2-11-2017 15:00:00;;;
NL 631573087;0;10-9-2016;;1;2-11-2017 15:00:00;;;
NL 631573094;0;11-9-2016;;;;;;
NL 636464027;0;29-1-2015;;1;7-6-2016;2-2-2017;Pregnant;
NL 636464027;1;9-3-2017;;1;3-5-2017 8:00:00;;;
NL 636464027;1;9-3-2017;;2;26-7-2017 16:00:00;;;
NL 636464027;1;9-3-2017;;3;19-8-2017 15:00:00;;;
NL 636464096;0;1-3-2015;;1;30-5-2016;2-2-2017;Pregnant;
NL 636464096;0;1-3-2015;;2;7-6-2016;;;
NL 636464096;1;7-3-2017;;1;12-6-2017 16:00:00;16-8-2017;Not Pregnant;
NL 636464135;0;17-3-2015;;1;22-4-2016;2-2-2017;Pregnant;
NL 636464135;0;17-3-2015;;2;9-5-2016;;;
NL 636464135;1;13-2-2017;;1;30-5-2017 16:00:00;16-8-2017;Pregnant;
NL 636464142;0;17-3-2015;;1;8-6-2016;2-2-2017;Pregnant;
NL 636464142;1;10-3-2017;;1;19-6-2017 7:00:00;;;
NL 636464142;1;10-3-2017;;2;13-7-2017 7:00:00;7-9-2017;Pregnant;
NL 636464166;0;19-3-2015;;1;18-5-2016;2-2-2017;Pregnant;
NL 636464166;0;19-3-2015;;2;6-6-2016;;;
NL 636464166;1;7-3-2017;;1;3-6-2017 18:00:00;;;
NL 636464166;1;7-3-2017;;2;24-6-2017 14:00:00;;;
NL 636464166;1;7-3-2017;;3;6-8-2017 13:00:00;;;
NL 641572924;0;17-2-2015;;1;17-4-2016;23-12-2016;Pregnant;
NL 641572924;1;18-1-2017;;1;17-3-2017 16:00:00;;;
NL 641572924;1;18-1-2017;;2;8-5-2017 7:00:00;16-8-2017;Pregnant;
NL 655139719;0;24-7-2014;;1;6-6-2016;27-1-2017;Pregnant;
NL 655139719;1;25-3-2017;;1;24-6-2017 14:00:00;;;
NL 655139719;1;25-3-2017;;2;15-7-2017 14:00:00;7-9-2017;Pregnant;
NL 655139726;0;24-7-2014;;1;6-6-2016;27-1-2017;Pregnant;
NL 655139726;1;3-3-2017;;1;6-5-2017 15:00:00;;;
NL 655139726;1;3-3-2017;;2;27-5-2017 16:00:00;;;
NL 655139726;1;3-3-2017;;3;9-8-2017 13:00:00;;;
NL 655139889;0;15-8-2014;;1;6-6-2016;27-1-2017;Pregnant;
NL 655139889;1;7-3-2017;;1;3-5-2017 15:00:00;16-8-2017;Pregnant;
NL 655176158;0;7-4-2015;;1;15-10-2016;15-7-2017;Pregnant;
NL 655176158;1;22-7-2017;;1;13-11-2017 15:00:00;;;
NL 655540492;0;2-12-2014;;1;30-3-2016 13:00:00;24-6-2016;Not Pregnant;
NL 655540492;0;2-12-2014;;2;1-7-2016 8:00:00;24-8-2016;Pregnant;
NL 655540492;1;24-11-2016;;1;25-3-2017 15:00:00;;;
NL 655540517;0;3-11-2014;;1;14-3-2016;29-11-2016;Pregnant;
NL 655540517;0;3-11-2014;;2;26-4-2016;;;
NL 655540517;1;22-12-2016;;1;16-3-2017 15:00:00;;;
NL 655540517;1;22-12-2016;;2;1-5-2017 15:00:00;;;
NL 655540517;1;22-12-2016;;3;8-8-2017 15:00:00;;;
NL 655540517;1;22-12-2016;;4;6-9-2017 14:00:00;;;
NL 655540517;1;22-12-2016;;5;31-10-2017 16:00:00;;;
NL 655662316;0;18-10-2014;;1;9-2-2016;;;
NL 655662316;1;21-11-2016;;1;18-2-2017 8:00:00;;;
NL 655662316;1;21-11-2016;;2;11-3-2017 17:00:00;;;
NL 655662316;1;21-11-2016;;3;2-4-2017 15:00:00;;;
NL 655662316;1;21-11-2016;;4;3-6-2017 18:00:00;16-8-2017;Not Pregnant;
NL 655662316;1;21-11-2016;;5;5-9-2017 7:00:00;;;
NL 659947642;0;17-10-2017;;;;;;
NL 659947697;0;16-10-2017;;;;;;
NL 659947712;0;7-11-2017;;;;;;
NL 659947729;0;8-11-2017;;;;;;
NL 659947743;0;9-11-2017;;;;;;
